"Day","State","Daily mobility"
2020-09-14,"SH",8.88
2020-09-15,"SH",9.56
2020-09-16,"SH",6.2
2020-09-17,"SH",5.57
2020-09-18,"SH",8.04
2020-09-19,"SH",10.57
2020-09-20,"SH",17.63
2020-09-21,"SH",12.24
2020-09-22,"SH",15.8
2020-09-23,"SH",14.48
2020-09-24,"SH",8.24
2020-09-25,"SH",3.75
2020-09-26,"SH",9.48
2020-09-27,"SH",1.22
2020-09-28,"SH",8.51
2020-09-29,"SH",12.77
2020-09-30,"SH",13.85
2020-10-01,"SH",13.8
2020-10-02,"SH",17.99
2020-10-03,"SH",12.16
2020-10-04,"SH",17.91
2020-10-05,"SH",4.73
2020-10-06,"SH",0.63
2020-10-07,"SH",-7.32
2020-10-08,"SH",-8.26
2020-10-09,"SH",5.99
2020-10-10,"SH",9.01
2020-10-11,"SH",8.67
2020-10-12,"SH",8.32
2020-10-13,"SH",9.16
2020-10-14,"SH",5.7
2020-10-15,"SH",11.71
2020-10-16,"SH",14.97
2020-10-17,"SH",17.2
2020-10-18,"SH",13.06
2020-10-19,"SH",16.26
2020-10-20,"SH",13.07
2020-10-21,"SH",10.26
2020-10-22,"SH",18.38
2020-10-23,"SH",20.32
2020-10-24,"SH",8.88
2020-10-25,"SH",-2.59
2020-10-26,"SH",11.12
2020-10-27,"SH",9.8
2020-10-28,"SH",9.07
2020-10-29,"SH",10.5
2020-10-30,"SH",16.66
2020-10-31,"SH",4.58
2020-11-01,"SH",7.32
2020-11-02,"SH",1.58
2020-11-03,"SH",-1.52
2020-11-04,"SH",-2.01
2020-11-05,"SH",-5.91
2020-11-06,"SH",-12.27
2020-11-07,"SH",-4.2
2020-11-08,"SH",-6.33
2020-11-09,"SH",-11.35
2020-11-10,"SH",-11.93
2020-11-11,"SH",-10.92
2020-11-12,"SH",-7.3
2020-11-13,"SH",-7.16
2020-11-14,"SH",-9.07
2020-11-15,"SH",-4.32
2020-11-16,"SH",-0.55
2020-11-17,"SH",-2.81
2020-11-18,"SH",-0.07
2020-11-19,"SH",-0.78
2020-11-20,"SH",-3.11
2020-11-21,"SH",-14.36
2020-11-22,"SH",-12.13
2020-11-23,"SH",1.28
2020-11-24,"SH",-0.2
2020-11-25,"SH",0.1
2020-11-26,"SH",2.04
2020-11-27,"SH",1.57
2020-11-28,"SH",-7.4
2020-11-29,"SH",-15.94
2020-11-30,"SH",0.02
2020-12-01,"SH",2.57
2020-12-02,"SH",-16.46
2020-12-03,"SH",-14.1
2020-12-04,"SH",NA
2020-12-05,"SH",NA
2020-12-06,"SH",NA
2020-12-07,"SH",NA
2020-12-08,"SH",-8.71
2020-12-09,"SH",-13.6
2020-12-10,"SH",-8.76
2020-12-11,"SH",0.92
2020-12-12,"SH",-25.93
2020-12-13,"SH",-35.3
2020-12-14,"SH",-19.77
2020-12-15,"SH",2.14
2020-12-16,"SH",-19.45
2020-12-17,"SH",-22.1
2020-12-18,"SH",-16.66
2020-12-19,"SH",-20.99
2020-12-20,"SH",-24.09
2020-12-21,"SH",-15.51
2020-12-22,"SH",-10.32
2020-12-23,"SH",-22.07
2020-12-24,"SH",-37.83
2020-12-25,"SH",-8.84
2020-12-26,"SH",-24.25
2020-12-27,"SH",-35.73
2020-12-28,"SH",-28.48
2020-12-29,"SH",-21.39
2020-12-30,"SH",-26.18
2020-12-31,"SH",-40.48
2021-01-01,"SH",-21.47
2021-01-02,"SH",-27.84
2021-01-03,"SH",-17.31
2021-01-04,"SH",-21.45
2021-01-05,"SH",-23.61
2021-01-06,"SH",-22.54
2021-01-07,"SH",-20.46
2021-01-08,"SH",-20.84
2021-01-09,"SH",-22.47
2021-01-10,"SH",-17.2
2021-01-11,"SH",-18.49
2021-01-12,"SH",-14.46
2021-01-13,"SH",-16.81
2021-01-14,"SH",-14.07
2021-01-15,"SH",-15.71
2021-01-16,"SH",-16.52
2021-01-17,"SH",-13.46
2021-01-18,"SH",-17.39
2021-01-19,"SH",-17.99
2021-01-20,"SH",-13.93
2021-01-21,"SH",-11.84
2021-01-22,"SH",-13.99
2021-01-23,"SH",-16.94
2021-01-24,"SH",-18.07
2021-01-25,"SH",-14.23
2021-01-26,"SH",-13.35
2021-01-27,"SH",-13.92
2021-01-28,"SH",-10.86
2021-01-29,"SH",-12.7
2021-01-30,"SH",-13.41
2021-01-31,"SH",-8.29
2021-02-01,"SH",-16.39
2021-02-02,"SH",-15.69
2021-02-03,"SH",-20.29
2021-02-04,"SH",-19.32
2021-02-05,"SH",-18.27
2021-02-06,"SH",-25.9
2021-02-07,"SH",-38.07
2021-02-08,"SH",-21.27
2021-02-09,"SH",-20.89
2021-02-10,"SH",-18.55
2021-02-11,"SH",-16.98
2021-02-12,"SH",-14.82
2021-02-13,"SH",-14.94
2021-02-14,"SH",-10.81
2021-02-15,"SH",-17.37
2021-02-16,"SH",-18.8
2021-02-17,"SH",-16.43
2021-02-18,"SH",-13.49
2021-02-19,"SH",-13.1
2021-02-20,"SH",-13.22
2021-02-21,"SH",-0.32
2021-02-22,"SH",-8.46
2020-01-01,"TH",11.49
2020-01-02,"TH",-18.06
2020-01-03,"TH",-17.16
2020-01-04,"TH",-6.57
2020-01-05,"TH",-1.76
2020-01-06,"TH",1.4
2020-01-07,"TH",0.68
2020-01-08,"TH",4.52
2020-01-09,"TH",3.94
2020-01-10,"TH",6.23
2020-01-11,"TH",8.22
2020-01-12,"TH",4.38
2020-01-13,"TH",2.15
2020-01-14,"TH",1.7
2020-01-15,"TH",8.38
2020-01-16,"TH",7.78
2020-01-17,"TH",7.7
2020-01-18,"TH",6.46
2020-01-19,"TH",2.99
2020-01-20,"TH",3.01
2020-01-21,"TH",3.92
2020-01-22,"TH",5.92
2020-01-23,"TH",4.32
2020-01-24,"TH",5.71
2020-01-25,"TH",5.2
2020-01-26,"TH",4.76
2020-01-27,"TH",2.07
2020-01-28,"TH",1.31
2020-01-29,"TH",6.68
2020-01-30,"TH",7.21
2020-01-31,"TH",10.28
2020-02-01,"TH",-0.75
2020-02-02,"TH",-5.74
2020-02-03,"TH",3.11
2020-02-04,"TH",2.95
2020-02-05,"TH",4.65
2020-02-06,"TH",1.71
2020-02-07,"TH",3.29
2020-02-08,"TH",-1.05
2020-02-09,"TH",-13.12
2020-02-10,"TH",-14.87
2020-02-11,"TH",-8.48
2020-02-12,"TH",-8
2020-02-13,"TH",-9.73
2020-02-14,"TH",-6.49
2020-02-15,"TH",-0.4
2020-02-16,"TH",-3.95
2020-02-17,"TH",4.11
2020-02-18,"TH",5.19
2020-02-19,"TH",3.76
2020-02-20,"TH",3.28
2020-02-21,"TH",5.57
2020-02-22,"TH",2.57
2020-02-23,"TH",-8.56
2020-02-24,"TH",2.26
2020-02-25,"TH",3.57
2020-02-26,"TH",1
2020-02-27,"TH",1.11
2020-02-28,"TH",4.33
2020-02-29,"TH",0.88
2020-03-01,"TH",1.42
2020-03-02,"TH",2.16
2020-03-03,"TH",-1.41
2020-03-04,"TH",-1.25
2020-03-05,"TH",-0.87
2020-03-06,"TH",-2.63
2020-03-07,"TH",-3.91
2020-03-08,"TH",5.59
2020-03-09,"TH",2.21
2020-03-10,"TH",-3.15
2020-03-11,"TH",-2.84
2020-03-12,"TH",-0.88
2020-03-13,"TH",-1.94
2020-03-14,"TH",-6.31
2020-03-15,"TH",2.38
2020-03-16,"TH",0.7
2020-03-17,"TH",-12.81
2020-03-18,"TH",-14.64
2020-03-19,"TH",-18.68
2020-03-20,"TH",-28.64
2020-03-21,"TH",-40.14
2020-03-22,"TH",-30.87
2020-03-23,"TH",-28.94
2020-03-24,"TH",-31.63
2020-03-25,"TH",-31.87
2020-03-26,"TH",-32.45
2020-03-27,"TH",-31.06
2020-03-28,"TH",-30.64
2020-03-29,"TH",-47.9
2020-03-30,"TH",-29.88
2020-03-31,"TH",-31.22
2020-04-01,"TH",-27.79
2020-04-02,"TH",-26.55
2020-04-03,"TH",-29.88
2020-04-04,"TH",-33.52
2020-04-05,"TH",-22.93
2020-04-06,"TH",-22.34
2020-04-07,"TH",-23.35
2020-04-08,"TH",-19.52
2020-04-09,"TH",-20.45
2020-04-10,"TH",-29.53
2020-04-11,"TH",-22.43
2020-04-12,"TH",-14.78
2020-04-13,"TH",-43.47
2020-04-14,"TH",-27.5
2020-04-15,"TH",-23.33
2020-04-16,"TH",-19.6
2020-04-17,"TH",-18.68
2020-04-18,"TH",-21.7
2020-04-19,"TH",-24.33
2020-04-20,"TH",-18.92
2020-04-21,"TH",-19.7
2020-04-22,"TH",-16.97
2020-04-23,"TH",-14.74
2020-04-24,"TH",-15.97
2020-04-25,"TH",-24.16
2020-04-26,"TH",-13.41
2020-04-27,"TH",-14.65
2020-04-28,"TH",-18.47
2020-04-29,"TH",-15.06
2020-04-30,"TH",-13.38
2020-05-01,"TH",-33.82
2020-05-02,"TH",-30.53
2020-05-03,"TH",-30.84
2020-05-04,"TH",-22.94
2020-05-05,"TH",-21.09
2020-05-06,"TH",-15.02
2020-05-07,"TH",-11.52
2020-05-08,"TH",-10.43
2020-05-09,"TH",-9.52
2020-05-10,"TH",-13.85
2020-05-11,"TH",-19.17
2020-05-12,"TH",-12.12
2020-05-13,"TH",-11.71
2020-05-14,"TH",-10.12
2020-05-15,"TH",-7.56
2020-05-16,"TH",-7.33
2020-05-17,"TH",-7.87
2020-05-18,"TH",-3.78
2020-05-19,"TH",-3.45
2020-05-20,"TH",-1.2
2020-05-21,"TH",-2.14
2020-05-22,"TH",-18.34
2020-05-23,"TH",-14.04
2020-05-24,"TH",-18.65
2020-05-25,"TH",-5.47
2020-05-26,"TH",-4.7
2020-05-27,"TH",-3.87
2020-05-28,"TH",-3.55
2020-05-29,"TH",-1.31
2020-05-30,"TH",-0.51
2020-05-31,"TH",5.5
2020-06-01,"TH",14.25
2020-06-02,"TH",-2.5
2020-06-03,"TH",-5.62
2020-06-04,"TH",-8.83
2020-06-05,"TH",-9.55
2020-06-06,"TH",-14.1
2020-06-07,"TH",-14.5
2020-06-08,"TH",-3.1
2020-06-09,"TH",-4.34
2020-06-10,"TH",-4.43
2020-06-11,"TH",-5.42
2020-06-12,"TH",-2.39
2020-06-13,"TH",-6.55
2020-06-14,"TH",-25.7
2020-06-15,"TH",-7.86
2020-06-16,"TH",-3.64
2020-06-17,"TH",-4.75
2020-06-18,"TH",-10.17
2020-06-19,"TH",-4.87
2020-06-20,"TH",-7.46
2020-06-21,"TH",0.39
2020-06-22,"TH",-1.86
2020-06-23,"TH",-1.22
2020-06-24,"TH",-0.03
2020-06-25,"TH",-5.03
2020-06-26,"TH",-7.58
2020-06-27,"TH",-7.43
2020-06-28,"TH",-11.53
2020-06-29,"TH",-2.61
2020-06-30,"TH",-1.25
2020-07-01,"TH",8.42
2020-07-02,"TH",6.34
2020-07-03,"TH",8.5
2020-07-04,"TH",6.07
2020-07-05,"TH",4.19
2020-07-06,"TH",5.81
2020-07-07,"TH",8.72
2020-07-08,"TH",2.19
2020-07-09,"TH",4.75
2020-07-10,"TH",5.25
2020-07-11,"TH",6.39
2020-07-12,"TH",12.37
2020-07-13,"TH",8.61
2020-07-14,"TH",10.12
2020-07-15,"TH",4.09
2020-07-16,"TH",6.1
2020-07-17,"TH",10.26
2020-07-18,"TH",5.41
2020-07-19,"TH",11.62
2020-07-20,"TH",-0.26
2020-07-21,"TH",-10.84
2020-07-22,"TH",1.21
2020-07-23,"TH",0.31
2020-07-24,"TH",-1.44
2020-07-25,"TH",0.38
2020-07-26,"TH",-6.29
2020-07-27,"TH",-2.81
2020-07-28,"TH",-1.08
2020-07-29,"TH",-0.87
2020-07-30,"TH",-1.63
2020-07-31,"TH",-1.3
2020-08-01,"TH",-5.83
2020-08-02,"TH",-17.58
2020-08-03,"TH",-7.31
2020-08-04,"TH",-7.17
2020-08-05,"TH",-0.04
2020-08-06,"TH",0.49
2020-08-07,"TH",-2.28
2020-08-08,"TH",-2.55
2020-08-09,"TH",-3.16
2020-08-10,"TH",-5.39
2020-08-11,"TH",-3.15
2020-08-12,"TH",-2.7
2020-08-13,"TH",-3.47
2020-08-14,"TH",-5.68
2020-08-15,"TH",-7.36
2020-08-16,"TH",-1.57
2020-08-17,"TH",-4.14
2020-08-18,"TH",-1.79
2020-08-19,"TH",-0.39
2020-08-20,"TH",0.43
2020-08-21,"TH",-1.53
2020-08-22,"TH",-4.11
2020-08-23,"TH",-0.89
2020-08-24,"TH",2.13
2020-08-25,"TH",0.9
2020-08-26,"TH",-9.23
2020-08-27,"TH",-1.61
2020-08-28,"TH",5.55
2020-08-29,"TH",12.39
2020-08-30,"TH",-6.02
2020-08-31,"TH",12.89
2020-09-01,"TH",8.8
2020-09-02,"TH",6.83
2020-09-03,"TH",6.44
2020-09-04,"TH",8.66
2020-09-05,"TH",3.89
2020-09-06,"TH",10.6
2020-09-07,"TH",9.44
2020-09-08,"TH",10.12
2020-09-09,"TH",8.08
2020-09-10,"TH",5
2020-09-11,"TH",3.18
2020-09-12,"TH",4.72
2020-09-13,"TH",9.58
2020-09-14,"TH",4.54
2020-09-15,"TH",2.58
2020-09-16,"TH",0.04
2020-09-17,"TH",-0.29
2020-09-18,"TH",2.24
2020-09-19,"TH",7.22
2020-09-20,"TH",6.28
2020-09-21,"TH",8.45
2020-09-22,"TH",9.07
2020-09-23,"TH",6.24
2020-09-24,"TH",2.26
2020-09-25,"TH",-2.69
2020-09-26,"TH",-4.44
2020-09-27,"TH",-1.41
2020-09-28,"TH",9.01
2020-09-29,"TH",9.17
2020-09-30,"TH",8.43
2020-10-01,"TH",11.6
2020-10-02,"TH",16.66
2020-10-03,"TH",31.47
2020-10-04,"TH",14.77
2020-10-05,"TH",11.67
2020-10-06,"TH",8.26
2020-10-07,"TH",0.96
2020-10-08,"TH",5.51
2020-10-09,"TH",11.92
2020-10-10,"TH",11.98
2020-10-11,"TH",9.61
2020-10-12,"TH",12.26
2020-10-13,"TH",13.37
2020-10-14,"TH",6.79
2020-10-15,"TH",13.75
2020-10-16,"TH",16.89
2020-10-17,"TH",3.61
2020-10-18,"TH",3.29
2020-10-19,"TH",0.67
2020-10-20,"TH",0.01
2020-10-21,"TH",0.84
2020-10-22,"TH",6.67
2020-10-23,"TH",1.81
2020-10-24,"TH",4.89
2020-10-25,"TH",9.14
2020-10-26,"TH",-2.53
2020-10-27,"TH",-0.25
2020-10-28,"TH",-0.78
2020-10-29,"TH",1.7
2020-10-30,"TH",6.3
2020-10-31,"TH",13.38
2020-11-01,"TH",6.48
2020-11-02,"TH",8.88
2020-11-03,"TH",3.69
2020-11-04,"TH",3.32
2020-11-05,"TH",-0.76
2020-11-06,"TH",-5.38
2020-11-07,"TH",-2.2
2020-11-08,"TH",6.67
2020-11-09,"TH",-6.03
2020-11-10,"TH",-6.76
2020-11-11,"TH",-6.19
2020-11-12,"TH",-3.24
2020-11-13,"TH",-0.75
2020-11-14,"TH",-3.08
2020-11-15,"TH",5.46
2020-11-16,"TH",4.62
2020-11-17,"TH",3.73
2020-11-18,"TH",5.28
2020-11-19,"TH",2.55
2020-11-20,"TH",-0.29
2020-11-21,"TH",-9.99
2020-11-22,"TH",-9.2
2020-11-23,"TH",2.94
2020-11-24,"TH",1
2020-11-25,"TH",0.56
2020-11-26,"TH",1.08
2020-11-27,"TH",0.73
2020-11-28,"TH",-11.35
2020-11-29,"TH",-12.38
2020-11-30,"TH",0.99
2020-12-01,"TH",5.73
2020-12-02,"TH",-17.21
2020-12-03,"TH",-14.36
2020-12-04,"TH",NA
2020-12-05,"TH",NA
2020-12-06,"TH",NA
2020-12-07,"TH",NA
2020-12-08,"TH",-2.66
2020-12-09,"TH",-14.33
2020-12-10,"TH",-8.04
2020-12-11,"TH",2.14
2020-12-12,"TH",-25.01
2020-12-13,"TH",-33.73
2020-12-14,"TH",-8.37
2020-12-15,"TH",16.69
2020-12-16,"TH",-17.51
2020-12-17,"TH",-17.97
2020-12-18,"TH",-14.29
2020-12-19,"TH",-21.2
2020-12-20,"TH",-27.11
2020-12-21,"TH",-12.71
2020-12-22,"TH",-5.43
2020-12-23,"TH",-26.79
2020-12-24,"TH",-43.63
2020-12-25,"TH",-15.5
2020-12-26,"TH",-17.23
2020-12-27,"TH",-24.14
2020-12-28,"TH",-29.48
2020-12-29,"TH",-20.5
2020-12-30,"TH",-28.64
2020-12-31,"TH",-46.3
2021-01-01,"TH",-8.59
2021-01-02,"TH",-17.93
2021-01-03,"TH",-9.69
2021-01-04,"TH",-17.57
2021-01-05,"TH",-19.24
2021-01-06,"TH",-13.92
2021-01-07,"TH",-13.34
2021-01-08,"TH",-14.32
2021-01-09,"TH",-16.31
2021-01-10,"TH",2.81
2021-01-11,"TH",-11.15
2021-01-12,"TH",-14.66
2021-01-13,"TH",-8.74
2021-01-14,"TH",-7.9
2021-01-15,"TH",-9.84
2021-01-16,"TH",-15.15
2021-01-17,"TH",-5.41
2021-01-18,"TH",-10.16
2021-01-19,"TH",-13.48
2021-01-20,"TH",-5.23
2021-01-21,"TH",-7.4
2021-01-22,"TH",-10.65
2021-01-23,"TH",-16.35
2021-01-24,"TH",-12.67
2021-01-25,"TH",-10.16
2021-01-26,"TH",-13.31
2021-01-27,"TH",-6.51
2021-01-28,"TH",-10.51
2021-01-29,"TH",-11.82
2021-01-30,"TH",-14.76
2021-01-31,"TH",10.43
2021-02-01,"TH",-10.69
2021-02-02,"TH",-9.91
2021-02-03,"TH",-10.63
2021-02-04,"TH",-9.18
2021-02-05,"TH",-9.52
2021-02-06,"TH",-28.26
2021-02-07,"TH",-32.46
2021-02-08,"TH",-43.86
2021-02-09,"TH",-24.97
2021-02-10,"TH",-18.13
2021-02-11,"TH",-16.6
2021-02-12,"TH",-14.54
2021-02-13,"TH",-20.2
2021-02-14,"TH",-8.63
2021-02-15,"TH",-11.72
2021-02-16,"TH",-10.47
2021-02-17,"TH",-8.95
2021-02-18,"TH",-7.3
2021-02-19,"TH",-1.53
2021-02-20,"TH",-6.94
2021-02-21,"TH",10.9
2021-02-22,"TH",-0.96
2020-01-01,"DE",8.15
2020-01-02,"DE",-16.61
2020-01-03,"DE",-15.34
2020-01-04,"DE",-4.74
2020-01-05,"DE",0.8
2020-01-06,"DE",-1.68
2020-01-07,"DE",0.66
2020-01-08,"DE",5.31
2020-01-09,"DE",5.62
2020-01-10,"DE",6.73
2020-01-11,"DE",6.12
2020-01-12,"DE",4.66
2020-01-13,"DE",4.09
2020-01-14,"DE",1.72
2020-01-15,"DE",8.75
2020-01-16,"DE",10.43
2020-01-17,"DE",9.92
2020-01-18,"DE",8.06
2020-01-19,"DE",7.96
2020-01-20,"DE",4.22
2020-01-21,"DE",5.11
2020-01-22,"DE",8.97
2020-01-23,"DE",5.21
2020-01-24,"DE",6.93
2020-01-25,"DE",7.22
2020-01-26,"DE",9.21
2020-01-27,"DE",3.59
2020-01-28,"DE",3.32
2020-01-29,"DE",8.85
2020-01-30,"DE",10.28
2020-01-31,"DE",12.34
2020-02-01,"DE",3.16
2020-02-02,"DE",-1.93
2020-02-03,"DE",2.08
2020-02-04,"DE",2.9
2020-02-05,"DE",4.85
2020-02-06,"DE",3.15
2020-02-07,"DE",4.82
2020-02-08,"DE",4.45
2020-02-09,"DE",-6.01
2020-02-10,"DE",-9.63
2020-02-11,"DE",3.11
2020-02-12,"DE",2.68
2020-02-13,"DE",1.69
2020-02-14,"DE",5.22
2020-02-15,"DE",6.53
2020-02-16,"DE",2.21
2020-02-17,"DE",4.11
2020-02-18,"DE",5.21
2020-02-19,"DE",3.78
2020-02-20,"DE",2.83
2020-02-21,"DE",2.39
2020-02-22,"DE",2.99
2020-02-23,"DE",-3.19
2020-02-24,"DE",-4.89
2020-02-25,"DE",-1.85
2020-02-26,"DE",-0.68
2020-02-27,"DE",-0.6
2020-02-28,"DE",2.66
2020-02-29,"DE",1.89
2020-03-01,"DE",-0.08
2020-03-02,"DE",1.73
2020-03-03,"DE",0.65
2020-03-04,"DE",1.74
2020-03-05,"DE",0.67
2020-03-06,"DE",-0.43
2020-03-07,"DE",-0.44
2020-03-08,"DE",2.02
2020-03-09,"DE",4.97
2020-03-10,"DE",-2.49
2020-03-11,"DE",-1.03
2020-03-12,"DE",-0.01
2020-03-13,"DE",-2.13
2020-03-14,"DE",-9.82
2020-03-15,"DE",-9.45
2020-03-16,"DE",-6.66
2020-03-17,"DE",-17.86
2020-03-18,"DE",-22.46
2020-03-19,"DE",-27.56
2020-03-20,"DE",-32.02
2020-03-21,"DE",-45.99
2020-03-22,"DE",-44.23
2020-03-23,"DE",-35.06
2020-03-24,"DE",-37.66
2020-03-25,"DE",-38.11
2020-03-26,"DE",-38.16
2020-03-27,"DE",-37.33
2020-03-28,"DE",-38.26
2020-03-29,"DE",-55.26
2020-03-30,"DE",-35.57
2020-03-31,"DE",-35.47
2020-04-01,"DE",-34.55
2020-04-02,"DE",-33.28
2020-04-03,"DE",-34.32
2020-04-04,"DE",-36.08
2020-04-05,"DE",-34.05
2020-04-06,"DE",-29.04
2020-04-07,"DE",-32.09
2020-04-08,"DE",-28.53
2020-04-09,"DE",-27.39
2020-04-10,"DE",-34.28
2020-04-11,"DE",-27.97
2020-04-12,"DE",-28.57
2020-04-13,"DE",-43.44
2020-04-14,"DE",-31.73
2020-04-15,"DE",-27.83
2020-04-16,"DE",-25.44
2020-04-17,"DE",-25.32
2020-04-18,"DE",-28.9
2020-04-19,"DE",-30.05
2020-04-20,"DE",-23.22
2020-04-21,"DE",-23.68
2020-04-22,"DE",-20.73
2020-04-23,"DE",-20.34
2020-04-24,"DE",-21.01
2020-04-25,"DE",-24.46
2020-04-26,"DE",-24.32
2020-04-27,"DE",-19.93
2020-04-28,"DE",-23.58
2020-04-29,"DE",-22.01
2020-04-30,"DE",-18.13
2020-05-01,"DE",-38.1
2020-05-02,"DE",-28.59
2020-05-03,"DE",-31.29
2020-05-04,"DE",-23.04
2020-05-05,"DE",-22.66
2020-05-06,"DE",-19.95
2020-05-07,"DE",-17.53
2020-05-08,"DE",-17.27
2020-05-09,"DE",-15.82
2020-05-10,"DE",-17.88
2020-05-11,"DE",-21.71
2020-05-12,"DE",-17.25
2020-05-13,"DE",-19.1
2020-05-14,"DE",-15.25
2020-05-15,"DE",-14.19
2020-05-16,"DE",-13.03
2020-05-17,"DE",-13.83
2020-05-18,"DE",-9.24
2020-05-19,"DE",-9.38
2020-05-20,"DE",-6.5
2020-05-21,"DE",-4.75
2020-05-22,"DE",-17.4
2020-05-23,"DE",-17.24
2020-05-24,"DE",-18.8
2020-05-25,"DE",-10.27
2020-05-26,"DE",-8.35
2020-05-27,"DE",-8.5
2020-05-28,"DE",-7.15
2020-05-29,"DE",-5.08
2020-05-30,"DE",-2.73
2020-05-31,"DE",-1.33
2020-06-01,"DE",9.89
2020-06-02,"DE",-7.22
2020-06-03,"DE",-9.27
2020-06-04,"DE",-14.36
2020-06-05,"DE",-12.35
2020-06-06,"DE",-11.61
2020-06-07,"DE",-19.85
2020-06-08,"DE",-8.91
2020-06-09,"DE",-9.55
2020-06-10,"DE",-7.59
2020-06-11,"DE",-5.9
2020-06-12,"DE",-7.1
2020-06-13,"DE",-6.88
2020-06-14,"DE",-22.51
2020-06-15,"DE",-9.3
2020-06-16,"DE",-6.24
2020-06-17,"DE",-8.19
2020-06-18,"DE",-8.01
2020-06-19,"DE",-5.92
2020-06-20,"DE",-5.33
2020-06-21,"DE",-3.8
2020-06-22,"DE",-5.78
2020-06-23,"DE",-2.73
2020-06-24,"DE",-2.84
2020-06-25,"DE",-8.34
2020-06-26,"DE",-9.67
2020-06-27,"DE",-4.56
2020-06-28,"DE",-11.08
2020-06-29,"DE",-7.13
2020-06-30,"DE",-4.5
2020-07-01,"DE",1.98
2020-07-02,"DE",0.32
2020-07-03,"DE",1.87
2020-07-04,"DE",1.03
2020-07-05,"DE",-0.01
2020-07-06,"DE",-0.62
2020-07-07,"DE",1.61
2020-07-08,"DE",-1.7
2020-07-09,"DE",-0.69
2020-07-10,"DE",-1.82
2020-07-11,"DE",0.17
2020-07-12,"DE",7.63
2020-07-13,"DE",0.67
2020-07-14,"DE",0.88
2020-07-15,"DE",-1.72
2020-07-16,"DE",-3.17
2020-07-17,"DE",-0.42
2020-07-18,"DE",2.39
2020-07-19,"DE",8.42
2020-07-20,"DE",-0.82
2020-07-21,"DE",-11.3
2020-07-22,"DE",0.02
2020-07-23,"DE",0.5
2020-07-24,"DE",-1.46
2020-07-25,"DE",0.62
2020-07-26,"DE",-3.18
2020-07-27,"DE",-1.91
2020-07-28,"DE",-1.11
2020-07-29,"DE",-0.09
2020-07-30,"DE",-0.19
2020-07-31,"DE",0.01
2020-08-01,"DE",0.55
2020-08-02,"DE",-9.41
2020-08-03,"DE",-2.15
2020-08-04,"DE",-1.7
2020-08-05,"DE",3.02
2020-08-06,"DE",4.52
2020-08-07,"DE",2.34
2020-08-08,"DE",2.48
2020-08-09,"DE",-0.73
2020-08-10,"DE",2.32
2020-08-11,"DE",2.25
2020-08-12,"DE",3.13
2020-08-13,"DE",3.46
2020-08-14,"DE",3.06
2020-08-15,"DE",2.08
2020-08-16,"DE",2.08
2020-08-17,"DE",3.88
2020-08-18,"DE",4.54
2020-08-19,"DE",5.38
2020-08-20,"DE",6.51
2020-08-21,"DE",4.74
2020-08-22,"DE",-0.63
2020-08-23,"DE",-2.67
2020-08-24,"DE",4.26
2020-08-25,"DE",-0.28
2020-08-26,"DE",-6.13
2020-08-27,"DE",3.51
2020-08-28,"DE",5.59
2020-08-29,"DE",4.24
2020-08-30,"DE",-7.16
2020-08-31,"DE",9.47
2020-09-01,"DE",3.63
2020-09-02,"DE",2.21
2020-09-03,"DE",2.8
2020-09-04,"DE",4.47
2020-09-05,"DE",3.26
2020-09-06,"DE",4.43
2020-09-07,"DE",6.17
2020-09-08,"DE",5.94
2020-09-09,"DE",5.6
2020-09-10,"DE",4.44
2020-09-11,"DE",4.42
2020-09-12,"DE",5.42
2020-09-13,"DE",9.93
2020-09-14,"DE",7.09
2020-09-15,"DE",5.91
2020-09-16,"DE",4.09
2020-09-17,"DE",4.36
2020-09-18,"DE",5.15
2020-09-19,"DE",6.81
2020-09-20,"DE",10.89
2020-09-21,"DE",8.52
2020-09-22,"DE",8.13
2020-09-23,"DE",6.33
2020-09-24,"DE",6.39
2020-09-25,"DE",1.28
2020-09-26,"DE",-2.98
2020-09-27,"DE",-3.24
2020-09-28,"DE",6.4
2020-09-29,"DE",3.81
2020-09-30,"DE",7.63
2020-10-01,"DE",7.21
2020-10-02,"DE",12
2020-10-03,"DE",14.34
2020-10-04,"DE",7.8
2020-10-05,"DE",6.53
2020-10-06,"DE",5.07
2020-10-07,"DE",-3.9
2020-10-08,"DE",-4.03
2020-10-09,"DE",3.34
2020-10-10,"DE",1.67
2020-10-11,"DE",-3.99
2020-10-12,"DE",-0.97
2020-10-13,"DE",1.43
2020-10-14,"DE",-2.58
2020-10-15,"DE",-1.55
2020-10-16,"DE",1.02
2020-10-17,"DE",-1.51
2020-10-18,"DE",-4.56
2020-10-19,"DE",-0.61
2020-10-20,"DE",-1.93
2020-10-21,"DE",-1.8
2020-10-22,"DE",-0.23
2020-10-23,"DE",-1.14
2020-10-24,"DE",-2.6
2020-10-25,"DE",-2.5
2020-10-26,"DE",-0.85
2020-10-27,"DE",1
2020-10-28,"DE",-0.5
2020-10-29,"DE",-2.85
2020-10-30,"DE",1.28
2020-10-31,"DE",-1.02
2020-11-01,"DE",-9.74
2020-11-02,"DE",-5.03
2020-11-03,"DE",-6.46
2020-11-04,"DE",-6.01
2020-11-05,"DE",-6.6
2020-11-06,"DE",-11.59
2020-11-07,"DE",-11.4
2020-11-08,"DE",-10.69
2020-11-09,"DE",-9.63
2020-11-10,"DE",-10.41
2020-11-11,"DE",-10.53
